user_id,age,gender,city,membership,preferred_category,signup_date,customer_segment,is_active
U01694,57,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2023-02-06,Window Shopper,True
U01695,27,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing",2024-04-07,Window Shopper,True
U01696,33,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Robes",2023-09-09,Window Shopper,False
U01697,60,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Socks & Hosiery › Socks › No-Show Socks",2022-10-25,Occasional Buyer,True
U01698,42,Male,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-10-20,Occasional Buyer,True
U01699,28,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-09-17,Loyal Customer,True
U01700,58,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2023-06-23,Occasional Buyer,True
U01701,35,Female,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2023-06-07,Window Shopper,False
U01702,53,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-11-29,Window Shopper,True
U01703,45,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2024-07-25,Loyal Customer,True
U01704,53,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Sweatshirts",2024-07-15,Occasional Buyer,True
U01705,50,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-02-04,Window Shopper,True
U01706,19,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Club & Night Out",2022-11-07,Occasional Buyer,True
U01707,52,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2022-12-08,Occasional Buyer,True
U01708,28,Male,Chennai,Silver,"Electronics › Computers & Accessories › Laptop Accessories › Bags, Cases & Sleeves › Messenger & Shoulder Bags",2024-05-18,Loyal Customer,True
U01709,21,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-05-12,Loyal Customer,False
U01710,38,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-06-03,Window Shopper,True
U01711,31,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-10-22,Occasional Buyer,True
U01712,33,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Fitness & Cross-Training",2023-02-01,Window Shopper,True
U01713,22,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2022-09-10,Loyal Customer,True
U01714,31,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-01-23,Occasional Buyer,True
U01715,51,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Flat Front",2024-06-16,Window Shopper,True
U01716,52,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-07-12,Premium Customer,True
U01717,42,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2025-04-13,Window Shopper,False
U01718,36,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2024-01-13,Window Shopper,False
U01719,45,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2023-07-19,Premium Customer,True
U01720,44,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2024-09-21,Window Shopper,False
U01721,32,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-09-26,Occasional Buyer,False
U01722,56,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2022-07-21,Occasional Buyer,True
U01723,33,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2024-05-13,Loyal Customer,True
U01724,40,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Work",2022-03-18,Premium Customer,False
U01725,60,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Undershirts",2023-11-05,Window Shopper,False
U01726,19,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",2023-12-06,Occasional Buyer,True
U01727,35,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2023-06-23,Loyal Customer,True
U01728,31,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-12-19,Loyal Customer,True
U01729,39,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-10-11,Loyal Customer,True
U01730,23,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-01-17,Loyal Customer,True
U01731,34,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2024-01-11,Loyal Customer,True
U01732,38,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-11-02,Loyal Customer,True
U01733,53,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2023-02-11,Window Shopper,False
U01734,34,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-03-23,Window Shopper,False
U01735,24,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2023-10-26,Premium Customer,False
U01736,20,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",2022-02-23,Occasional Buyer,True
U01737,33,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-10-25,Window Shopper,True
U01738,19,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-03-09,Window Shopper,True
U01739,51,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2023-06-20,Loyal Customer,True
U01740,34,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Flat Front",2023-10-18,Occasional Buyer,True
U01741,26,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2025-03-31,Window Shopper,False
U01742,52,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2023-04-12,Loyal Customer,True
U01743,47,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2024-06-15,Occasional Buyer,False
U01744,22,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-04-28,Loyal Customer,False
U01745,27,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2025-03-12,Window Shopper,True
U01746,56,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-03-22,Window Shopper,False
U01747,37,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-04-13,Window Shopper,True
U01748,18,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Mules & Clogs",2022-09-03,Loyal Customer,True
U01749,57,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-02-03,Window Shopper,True
U01750,29,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-11-11,Window Shopper,False
U01751,54,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2022-10-11,Loyal Customer,True
U01752,24,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2023-06-01,Occasional Buyer,True
U01753,34,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Pants › Track Pants",2022-06-17,Window Shopper,True
U01754,51,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2025-02-14,Window Shopper,True
U01755,24,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2022-01-26,Window Shopper,False
U01756,37,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-12-20,Window Shopper,False
U01757,29,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",2022-11-13,Occasional Buyer,True
U01758,46,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2022-03-04,Occasional Buyer,True
U01759,37,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-11-27,Window Shopper,True
U01760,49,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2023-11-22,Premium Customer,False
U01761,46,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-05-20,Occasional Buyer,True
U01762,49,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2024-09-10,Loyal Customer,True
U01763,51,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2025-02-27,Occasional Buyer,False
U01764,52,Male,Mumbai,Silver,General,2023-02-10,Window Shopper,False
U01765,43,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Undershirts",2024-10-03,Window Shopper,False
U01766,57,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",2022-04-23,Occasional Buyer,True
U01767,30,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2025-01-16,Window Shopper,True
U01768,21,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2023-01-21,Occasional Buyer,True
U01769,45,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-04-02,Premium Customer,True
U01770,47,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2023-02-21,Occasional Buyer,True
U01771,20,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-08-18,Window Shopper,True
U01772,60,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-02-01,Premium Customer,False
U01773,20,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Tops, Tees & Shirts › Tees",2023-06-13,Loyal Customer,False
U01774,54,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Clothing Sets › Pant Sets",2023-07-13,Occasional Buyer,True
U01775,44,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-09-26,Window Shopper,True
U01776,58,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing",2022-09-21,Occasional Buyer,True
U01777,22,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-05-17,Window Shopper,True
U01778,28,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-03-26,Window Shopper,True
U01779,36,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2023-02-18,Premium Customer,False
U01780,30,Male,Pune,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2024-09-07,Window Shopper,True
U01781,20,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-05-19,Window Shopper,True
U01782,46,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-10-28,Loyal Customer,True
U01783,31,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-12-01,Loyal Customer,True
U01784,29,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Shorts",2022-04-26,Occasional Buyer,True
U01785,36,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2023-11-19,Occasional Buyer,False
U01786,19,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2024-12-18,Window Shopper,True
U01787,27,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Shirts › T-Shirts",2024-04-19,Occasional Buyer,True
U01788,57,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-03-20,Window Shopper,True
U01789,32,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2024-03-04,Loyal Customer,True
U01790,32,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-09-02,Premium Customer,False
U01791,36,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Hiking & Outdoor Recreation › Men › Shorts",2024-10-01,Occasional Buyer,True
U01792,58,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-07-19,Occasional Buyer,True
U01793,32,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-03-06,Premium Customer,True
U01794,41,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-03-29,Occasional Buyer,True
U01795,43,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-05-12,Loyal Customer,False
U01796,46,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2023-10-30,Occasional Buyer,True
U01797,51,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2025-03-10,Window Shopper,True
U01798,47,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-03-15,Window Shopper,True
U01799,52,Female,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Boys › Clothing › Shorts",2024-04-24,Window Shopper,True
U01800,39,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2024-06-03,Window Shopper,False
U01801,19,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Golf › Men › Pants",2023-07-14,Premium Customer,True
U01802,59,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-11-05,Occasional Buyer,False
U01803,33,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2024-12-22,Loyal Customer,True
U01804,24,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-11-10,Loyal Customer,True
U01805,40,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-09-22,Loyal Customer,True
U01806,57,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing",2024-08-30,Window Shopper,True
U01807,36,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-11-08,Window Shopper,True
U01808,52,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Pants › Track Pants",2024-08-19,Occasional Buyer,True
U01809,33,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Sleep & Lounge › Sleep Sets",2022-07-18,Loyal Customer,True
U01810,42,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-04-15,Occasional Buyer,True
U01811,46,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2025-03-06,Window Shopper,True
U01812,23,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Suits & Sport Coats › Suits",2023-09-07,Occasional Buyer,True
U01813,25,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-12-28,Occasional Buyer,False
U01814,19,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",2023-01-29,Occasional Buyer,True
U01815,49,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-09-20,Window Shopper,False
U01816,39,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Pant Sets",2024-07-27,Occasional Buyer,True
U01817,53,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Suits & Sport Coats › Suits",2022-01-22,Loyal Customer,True
U01818,37,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-03-06,Window Shopper,True
U01819,42,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2024-04-13,Loyal Customer,True
U01820,40,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Trench & Rain",2023-07-01,Window Shopper,False
U01821,60,Male,Chennai,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-08-21,Window Shopper,True
U01822,24,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Shirts › T-Shirts",2022-11-12,Occasional Buyer,True
U01823,23,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-05-25,Window Shopper,False
U01824,58,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-04-26,Loyal Customer,True
U01825,23,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2022-01-08,Occasional Buyer,True
U01826,31,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-12-20,Window Shopper,True
U01827,49,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Sleepwear & Robes › Blanket Sleepers",2022-05-06,Occasional Buyer,True
U01828,23,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2025-03-24,Premium Customer,True
U01829,22,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-11-29,Occasional Buyer,True
U01830,56,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Cargo",2024-05-23,Window Shopper,True
U01831,33,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",2023-05-31,Window Shopper,True
U01832,22,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2024-05-30,Window Shopper,False
U01833,18,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Briefs",2022-05-15,Occasional Buyer,True
U01834,46,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-10-20,Window Shopper,False
U01835,38,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-12-24,Occasional Buyer,False
U01836,38,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2024-07-15,Window Shopper,False
U01837,44,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2022-11-02,Occasional Buyer,True
U01838,45,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-03-21,Window Shopper,False
U01839,48,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2024-10-15,Occasional Buyer,True
U01840,53,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Formal",2024-10-19,Occasional Buyer,True
U01841,49,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2023-10-25,Loyal Customer,True
U01842,27,Male,Pune,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-05-02,Occasional Buyer,True
U01843,58,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-05-28,Occasional Buyer,True
U01844,51,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2022-09-20,Occasional Buyer,False
U01845,22,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",2023-03-05,Premium Customer,True
U01846,38,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Loafers & Slip-Ons",2023-11-10,Occasional Buyer,True
U01847,38,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-05-26,Occasional Buyer,False
U01848,19,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2022-10-31,Occasional Buyer,True
U01849,51,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2022-05-18,Occasional Buyer,True
U01850,35,Male,Mumbai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts",2024-08-28,Window Shopper,True
U01851,38,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-07-13,Premium Customer,False
U01852,38,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Dresses",2022-09-04,Window Shopper,True
U01853,30,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2022-01-23,Window Shopper,True
U01854,27,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Shorts",2024-05-13,Window Shopper,False
U01855,27,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-06-28,Loyal Customer,True
U01856,35,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Formal",2024-07-17,Window Shopper,True
U01857,38,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2025-02-05,Occasional Buyer,True
U01858,38,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2023-10-26,Occasional Buyer,True
U01859,57,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Sandals › Flip-Flops",2025-03-10,Window Shopper,True
U01860,26,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-11-07,Window Shopper,True
U01861,33,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2022-06-16,Occasional Buyer,True
U01862,49,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Walking",2024-03-21,Occasional Buyer,True
U01863,31,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Active & Performance › Shells",2023-04-11,Window Shopper,True
U01864,21,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-04-22,Premium Customer,True
U01865,50,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-03-21,Window Shopper,True
U01866,49,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2025-01-31,Window Shopper,True
U01867,55,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-01-15,Window Shopper,True
U01868,55,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-03-24,Window Shopper,True
U01869,58,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2024-03-06,Window Shopper,True
U01870,56,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Skiing › Men › Jackets",2024-03-15,Window Shopper,True
U01871,46,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Nightgowns",2024-11-14,Loyal Customer,True
U01872,29,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-02-26,Window Shopper,True
U01873,31,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-04-16,Occasional Buyer,True
U01874,31,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2023-11-15,Window Shopper,False
U01875,38,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-10-03,Occasional Buyer,True
U01876,60,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-03-05,Occasional Buyer,True
U01877,35,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-11-23,Window Shopper,True
U01878,31,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Socks & Hosiery › Socks › Calf Socks",2022-06-05,Window Shopper,True
U01879,37,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Sport Specific Clothing › Skiing › Men › Jackets",2024-07-24,Premium Customer,True
U01880,25,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-06-26,Loyal Customer,False
U01881,55,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2024-09-09,Window Shopper,True
