session_id,user_id,session_start,session_end,device,browser,traffic_source,session_duration_sec,pages_visited,bounce,conversion
S0008063,U01577,2025-01-28 16:44:00,2025-01-28 17:07:23,Desktop,Chrome,Direct,1403,10,0,False
S0008064,U00401,2025-02-19 09:25:00,2025-02-19 09:39:51,Tablet,Chrome,Recommendation,891,2,0,False
S0008065,U01628,2025-01-26 13:18:00,2025-01-26 13:36:57,Tablet,Firefox,Search,1137,2,0,True
S0008066,U01191,2025-03-07 20:01:00,2025-03-07 20:19:34,Mobile,Safari,Ads,1114,10,0,False
S0008067,U02786,2025-03-16 16:45:00,2025-03-16 17:10:17,Tablet,Safari,Search,1517,7,0,False
S0008068,U01230,2025-03-17 11:32:00,2025-03-17 11:48:41,Mobile,Edge,Ads,1001,9,0,True
S0008069,U01386,2025-03-27 12:48:00,2025-03-27 13:17:17,Desktop,Safari,Email,1757,2,0,True
S0008070,U01401,2025-02-26 22:51:00,2025-02-26 22:58:54,Mobile,Safari,Recommendation,474,14,0,False
S0008071,U00307,2025-02-05 19:22:00,2025-02-05 19:50:04,Tablet,Edge,Direct,1684,13,0,False
S0008072,U02622,2025-02-21 14:14:00,2025-02-21 14:29:49,Desktop,Chrome,Recommendation,949,18,0,True
S0008073,U00344,2025-02-22 11:53:00,2025-02-22 12:08:56,Desktop,Edge,Search,956,16,0,False
S0008074,U00993,2025-01-26 20:59:00,2025-01-26 21:06:46,Tablet,Safari,Ads,466,9,0,False
S0008075,U01616,2025-03-15 20:40:00,2025-03-15 20:52:22,Tablet,Chrome,Search,742,12,0,False
S0008076,U02772,2025-01-05 21:45:00,2025-01-05 21:54:16,Mobile,Firefox,Recommendation,556,7,0,True
S0008077,U00824,2025-02-11 14:11:00,2025-02-11 14:16:13,Desktop,Edge,Recommendation,313,13,0,False
S0008078,U01831,2025-01-12 20:50:00,2025-01-12 20:56:54,Desktop,Firefox,Direct,414,6,0,True
S0008079,U00283,2025-01-29 18:34:00,2025-01-29 18:49:30,Tablet,Edge,Email,930,16,0,True
S0008080,U00546,2025-03-27 18:32:00,2025-03-27 18:48:19,Desktop,Safari,Ads,979,11,0,True
S0008081,U02817,2025-02-11 22:48:00,2025-02-11 22:56:57,Tablet,Chrome,Ads,537,14,0,False
S0008082,U02619,2025-03-16 19:03:00,2025-03-16 19:20:18,Tablet,Firefox,Search,1038,15,0,True
S0008083,U01905,2025-02-09 12:14:00,2025-02-09 12:36:59,Tablet,Edge,Direct,1379,13,0,False
S0008084,U02684,2025-03-05 22:04:00,2025-03-05 22:18:52,Mobile,Safari,Ads,892,8,0,False
S0008085,U01008,2025-02-19 08:26:00,2025-02-19 08:50:10,Mobile,Chrome,Recommendation,1450,7,0,False
S0008086,U00873,2025-01-09 10:12:00,2025-01-09 10:13:44,Desktop,Firefox,Recommendation,104,15,1,True
S0008087,U02064,2025-02-06 15:14:00,2025-02-06 15:16:20,Desktop,Chrome,Recommendation,140,12,0,False
S0008088,U00118,2025-01-27 19:47:00,2025-01-27 19:57:16,Mobile,Firefox,Recommendation,616,18,0,False
S0008089,U02946,2025-03-20 13:46:00,2025-03-20 14:04:59,Desktop,Edge,Direct,1139,12,0,False
S0008090,U00409,2025-03-22 09:42:00,2025-03-22 09:57:42,Tablet,Edge,Email,942,7,0,False
S0008091,U00299,2025-01-09 22:19:00,2025-01-09 22:46:57,Desktop,Firefox,Email,1677,13,0,True
S0008092,U02164,2025-02-27 11:12:00,2025-02-27 11:40:23,Desktop,Firefox,Ads,1703,17,0,False
S0008093,U01756,2025-02-21 16:08:00,2025-02-21 16:30:01,Mobile,Firefox,Recommendation,1321,17,0,True
S0008094,U00060,2025-01-31 22:32:00,2025-01-31 22:48:27,Desktop,Firefox,Direct,987,9,0,False
S0008095,U02080,2025-03-26 13:01:00,2025-03-26 13:19:54,Mobile,Safari,Ads,1134,2,0,False
S0008096,U01158,2025-02-04 22:47:00,2025-02-04 23:13:49,Desktop,Safari,Recommendation,1609,9,0,True
S0008097,U01505,2025-03-23 16:34:00,2025-03-23 16:51:21,Mobile,Chrome,Search,1041,10,0,False
S0008098,U00957,2025-03-11 08:22:00,2025-03-11 08:49:29,Desktop,Safari,Email,1649,18,0,True
S0008099,U00952,2025-01-01 22:07:00,2025-01-01 22:25:47,Desktop,Chrome,Email,1127,2,0,False
S0008100,U02931,2025-03-01 13:50:00,2025-03-01 14:15:23,Tablet,Edge,Email,1523,13,0,False
S0008101,U01540,2025-02-27 20:48:00,2025-02-27 21:03:27,Mobile,Safari,Recommendation,927,17,0,False
S0008102,U00164,2025-03-17 16:15:00,2025-03-17 16:36:33,Desktop,Safari,Email,1293,11,0,False
S0008103,U02589,2025-01-26 18:48:00,2025-01-26 18:56:22,Tablet,Chrome,Direct,502,8,0,False
S0008104,U01684,2025-01-30 12:28:00,2025-01-30 12:55:58,Mobile,Firefox,Ads,1678,18,0,False
S0008105,U00167,2025-02-02 20:52:00,2025-02-02 21:19:31,Desktop,Chrome,Direct,1651,11,0,False
S0008106,U01026,2025-02-14 20:08:00,2025-02-14 20:28:59,Tablet,Edge,Direct,1259,5,0,True
S0008107,U01176,2025-03-11 08:35:00,2025-03-11 08:51:17,Tablet,Edge,Search,977,18,0,True
S0008108,U02348,2025-01-26 09:49:00,2025-01-26 10:14:18,Tablet,Firefox,Ads,1518,18,0,True
S0008109,U01638,2025-03-18 19:16:00,2025-03-18 19:44:24,Tablet,Safari,Search,1704,14,0,False
S0008110,U01321,2025-03-05 09:16:00,2025-03-05 09:20:32,Tablet,Firefox,Direct,272,5,0,False
S0008111,U00123,2025-02-11 14:26:00,2025-02-11 14:33:37,Desktop,Edge,Direct,457,15,0,False
S0008112,U00894,2025-01-05 10:49:00,2025-01-05 11:01:36,Tablet,Firefox,Email,756,15,0,False
S0008113,U01381,2025-01-30 13:30:00,2025-01-30 13:49:49,Desktop,Firefox,Recommendation,1189,15,0,False
S0008114,U00116,2025-01-29 22:09:00,2025-01-29 22:13:17,Tablet,Edge,Direct,257,12,0,True
S0008115,U02301,2025-02-24 09:22:00,2025-02-24 09:32:22,Tablet,Safari,Direct,622,5,0,False
S0008116,U02232,2025-03-28 13:04:00,2025-03-28 13:25:24,Tablet,Edge,Recommendation,1284,17,0,False
S0008117,U01717,2025-01-19 20:53:00,2025-01-19 21:22:23,Tablet,Chrome,Email,1763,6,0,False
S0008118,U00899,2025-03-04 09:01:00,2025-03-04 09:14:45,Mobile,Edge,Recommendation,825,9,0,False
S0008119,U02828,2025-03-19 16:01:00,2025-03-19 16:11:26,Mobile,Edge,Ads,626,7,0,False
S0008120,U00528,2025-02-04 11:44:00,2025-02-04 12:10:47,Desktop,Chrome,Search,1607,15,0,False
S0008121,U00549,2025-02-14 17:24:00,2025-02-14 17:50:24,Tablet,Firefox,Search,1584,18,0,False
S0008122,U01509,2025-01-10 09:17:00,2025-01-10 09:40:51,Desktop,Firefox,Ads,1431,5,0,False
S0008123,U01573,2025-01-26 09:44:00,2025-01-26 09:55:46,Mobile,Chrome,Email,706,14,0,False
S0008124,U00583,2025-03-25 19:57:00,2025-03-25 20:13:51,Desktop,Chrome,Search,1011,18,0,False
S0008125,U02351,2025-01-09 17:10:00,2025-01-09 17:30:03,Tablet,Safari,Direct,1203,3,0,True
S0008126,U00535,2025-02-25 18:45:00,2025-02-25 19:14:01,Tablet,Edge,Direct,1741,16,0,True
S0008127,U01156,2025-03-23 18:13:00,2025-03-23 18:26:47,Mobile,Safari,Email,827,11,0,False
S0008128,U00652,2025-01-01 12:39:00,2025-01-01 13:05:59,Desktop,Edge,Email,1619,17,0,False
S0008129,U01592,2025-03-01 18:21:00,2025-03-01 18:36:47,Mobile,Firefox,Ads,947,18,0,False
S0008130,U00313,2025-02-09 13:41:00,2025-02-09 13:49:15,Mobile,Safari,Search,495,8,0,False
S0008131,U00831,2025-03-04 11:12:00,2025-03-04 11:40:24,Desktop,Safari,Search,1704,18,0,True
S0008132,U00396,2025-03-18 18:19:00,2025-03-18 18:30:35,Tablet,Chrome,Recommendation,695,2,0,True
S0008133,U02134,2025-02-07 10:50:00,2025-02-07 11:06:57,Tablet,Chrome,Email,1017,6,0,True
S0008134,U00382,2025-02-10 15:42:00,2025-02-10 16:00:18,Desktop,Safari,Email,1098,7,0,False
S0008135,U02309,2025-02-25 09:51:00,2025-02-25 09:57:43,Desktop,Edge,Email,403,16,0,True
S0008136,U00113,2025-01-05 09:36:00,2025-01-05 09:38:37,Desktop,Firefox,Direct,157,6,0,False
S0008137,U00270,2025-03-22 18:50:00,2025-03-22 18:55:18,Desktop,Firefox,Recommendation,318,10,0,False
S0008138,U01190,2025-01-29 15:26:00,2025-01-29 15:54:18,Tablet,Edge,Search,1698,15,0,True
S0008139,U01715,2025-02-14 12:23:00,2025-02-14 12:38:09,Tablet,Firefox,Ads,909,3,0,False
S0008140,U00777,2025-02-26 08:28:00,2025-02-26 08:30:36,Mobile,Safari,Direct,156,17,0,True
S0008141,U01448,2025-01-30 22:32:00,2025-01-30 22:51:02,Mobile,Safari,Ads,1142,10,0,False
S0008142,U02818,2025-01-27 15:05:00,2025-01-27 15:09:30,Mobile,Safari,Ads,270,5,0,False
S0008143,U02819,2025-01-09 19:46:00,2025-01-09 20:03:07,Tablet,Chrome,Email,1027,17,0,False
S0008144,U01348,2025-03-06 20:05:00,2025-03-06 20:18:16,Mobile,Firefox,Recommendation,796,9,0,False
S0008145,U02466,2025-01-27 15:33:00,2025-01-27 15:43:07,Tablet,Firefox,Search,607,13,0,True
S0008146,U01954,2025-01-11 13:54:00,2025-01-11 14:08:43,Mobile,Chrome,Search,883,3,0,False
S0008147,U00077,2025-02-03 22:31:00,2025-02-03 22:56:07,Tablet,Safari,Search,1507,15,0,False
S0008148,U02686,2025-02-12 22:27:00,2025-02-12 22:45:36,Tablet,Chrome,Search,1116,8,0,True
S0008149,U01820,2025-01-01 22:34:00,2025-01-01 22:49:13,Mobile,Safari,Ads,913,8,0,False
S0008150,U02413,2025-01-11 08:09:00,2025-01-11 08:36:58,Tablet,Safari,Recommendation,1678,8,0,False
S0008151,U01929,2025-03-06 11:28:00,2025-03-06 11:51:08,Mobile,Chrome,Direct,1388,17,0,False
S0008152,U00017,2025-01-12 10:25:00,2025-01-12 10:49:23,Desktop,Firefox,Recommendation,1463,6,0,True
S0008153,U01651,2025-02-19 17:10:00,2025-02-19 17:18:58,Mobile,Chrome,Recommendation,538,11,0,False
S0008154,U00580,2025-01-14 12:45:00,2025-01-14 13:03:23,Desktop,Edge,Search,1103,6,0,False
S0008155,U02888,2025-03-17 16:25:00,2025-03-17 16:30:28,Mobile,Chrome,Email,328,2,0,False
S0008156,U00828,2025-01-16 17:25:00,2025-01-16 17:49:28,Desktop,Edge,Direct,1468,4,0,False
S0008157,U00786,2025-02-14 22:32:00,2025-02-14 22:39:22,Mobile,Firefox,Direct,442,16,0,False
S0008158,U02151,2025-03-08 21:44:00,2025-03-08 22:03:04,Desktop,Safari,Email,1144,5,0,False
S0008159,U02490,2025-03-08 15:34:00,2025-03-08 15:38:51,Mobile,Chrome,Ads,291,6,0,False
S0008160,U00810,2025-01-17 16:33:00,2025-01-17 16:39:23,Mobile,Edge,Ads,383,12,0,False
S0008161,U01255,2025-01-12 20:13:00,2025-01-12 20:32:05,Desktop,Safari,Direct,1145,11,0,False
S0008162,U00111,2025-02-12 19:19:00,2025-02-12 19:36:35,Mobile,Edge,Direct,1055,5,0,True
S0008163,U00826,2025-02-23 21:39:00,2025-02-23 21:41:23,Mobile,Edge,Direct,143,5,0,False
S0008164,U01137,2025-03-28 09:00:00,2025-03-28 09:24:33,Mobile,Firefox,Email,1473,16,0,False
S0008165,U02107,2025-03-14 14:31:00,2025-03-14 14:57:37,Mobile,Firefox,Search,1597,2,0,False
S0008166,U01131,2025-02-10 20:19:00,2025-02-10 20:31:40,Desktop,Edge,Ads,760,13,0,False
S0008167,U00944,2025-03-01 11:29:00,2025-03-01 11:37:05,Desktop,Safari,Recommendation,485,16,0,True
S0008168,U00604,2025-02-02 12:17:00,2025-02-02 12:37:26,Tablet,Chrome,Recommendation,1226,7,0,False
S0008169,U01547,2025-03-17 13:59:00,2025-03-17 14:02:29,Tablet,Edge,Ads,209,7,0,True
S0008170,U00191,2025-01-08 17:06:00,2025-01-08 17:33:30,Desktop,Safari,Recommendation,1650,11,0,True
S0008171,U00210,2025-01-18 17:31:00,2025-01-18 17:32:34,Tablet,Safari,Recommendation,94,18,1,False
S0008172,U02894,2025-03-19 15:01:00,2025-03-19 15:16:51,Mobile,Chrome,Recommendation,951,17,0,False
S0008173,U01104,2025-03-12 17:25:00,2025-03-12 17:54:26,Mobile,Firefox,Recommendation,1766,17,0,False
S0008174,U01558,2025-03-19 10:16:00,2025-03-19 10:30:34,Desktop,Edge,Search,874,2,0,True
S0008175,U01207,2025-03-27 12:49:00,2025-03-27 13:06:32,Mobile,Safari,Search,1052,12,0,False
S0008176,U00424,2025-02-12 17:17:00,2025-02-12 17:38:39,Mobile,Edge,Direct,1299,15,0,True
S0008177,U02595,2025-01-21 15:00:00,2025-01-21 15:14:08,Tablet,Safari,Search,848,3,0,True
S0008178,U02455,2025-01-13 15:51:00,2025-01-13 15:55:34,Tablet,Safari,Recommendation,274,16,0,False
S0008179,U00612,2025-03-13 22:06:00,2025-03-13 22:22:44,Tablet,Safari,Search,1004,18,0,False
S0008180,U01276,2025-03-02 17:28:00,2025-03-02 17:41:24,Mobile,Chrome,Direct,804,11,0,False
S0008181,U01321,2025-01-09 14:19:00,2025-01-09 14:27:19,Tablet,Edge,Email,499,9,0,False
S0008182,U01581,2025-03-01 08:02:00,2025-03-01 08:23:14,Mobile,Firefox,Email,1274,6,0,False
S0008183,U02262,2025-03-29 22:45:00,2025-03-29 23:02:45,Desktop,Chrome,Email,1065,16,0,False
S0008184,U00767,2025-03-23 20:43:00,2025-03-23 20:50:36,Desktop,Safari,Direct,456,17,0,True
S0008185,U02250,2025-02-22 21:41:00,2025-02-22 21:45:12,Tablet,Safari,Search,252,8,0,False
S0008186,U00027,2025-01-05 19:54:00,2025-01-05 20:16:09,Mobile,Edge,Search,1329,15,0,True
S0008187,U01198,2025-02-21 10:01:00,2025-02-21 10:16:20,Desktop,Edge,Email,920,18,0,False
S0008188,U00985,2025-02-23 20:05:00,2025-02-23 20:26:12,Tablet,Chrome,Search,1272,7,0,False
S0008189,U02061,2025-03-31 18:44:00,2025-03-31 18:51:03,Mobile,Chrome,Recommendation,423,15,0,False
S0008190,U01279,2025-03-18 21:41:00,2025-03-18 22:07:08,Tablet,Chrome,Recommendation,1568,4,0,True
S0008191,U01420,2025-01-14 18:56:00,2025-01-14 19:02:30,Desktop,Safari,Email,390,4,0,True
S0008192,U02868,2025-02-26 15:11:00,2025-02-26 15:31:51,Tablet,Edge,Direct,1251,16,0,False
S0008193,U02176,2025-01-26 14:14:00,2025-01-26 14:29:10,Mobile,Edge,Search,910,12,0,False
S0008194,U02829,2025-01-29 10:53:00,2025-01-29 11:05:10,Mobile,Chrome,Search,730,4,0,True
S0008195,U02210,2025-03-23 09:56:00,2025-03-23 10:03:19,Mobile,Chrome,Ads,439,8,0,False
S0008196,U02151,2025-03-09 21:59:00,2025-03-09 22:19:09,Mobile,Edge,Recommendation,1209,4,0,False
S0008197,U00558,2025-02-03 18:12:00,2025-02-03 18:38:28,Tablet,Firefox,Direct,1588,6,0,False
S0008198,U00390,2025-01-08 09:02:00,2025-01-08 09:18:07,Desktop,Safari,Recommendation,967,3,0,False
S0008199,U02972,2025-02-14 19:03:00,2025-02-14 19:05:10,Tablet,Chrome,Search,130,16,0,False
S0008200,U00479,2025-02-11 16:01:00,2025-02-11 16:19:25,Tablet,Chrome,Search,1105,4,0,False
S0008201,U01323,2025-01-03 18:44:00,2025-01-03 18:55:20,Mobile,Safari,Search,680,4,0,True
S0008202,U00466,2025-01-22 22:32:00,2025-01-22 22:48:33,Desktop,Chrome,Email,993,7,0,False
S0008203,U01620,2025-03-01 20:02:00,2025-03-01 20:09:39,Tablet,Firefox,Recommendation,459,2,0,False
S0008204,U01798,2025-03-20 17:06:00,2025-03-20 17:16:42,Mobile,Firefox,Search,642,4,0,False
S0008205,U00130,2025-02-05 13:07:00,2025-02-05 13:18:20,Desktop,Chrome,Ads,680,12,0,True
S0008206,U01678,2025-01-09 08:36:00,2025-01-09 08:48:55,Desktop,Edge,Direct,775,4,0,False
S0008207,U00653,2025-03-01 13:56:00,2025-03-01 14:04:46,Tablet,Edge,Direct,526,17,0,False
S0008208,U02516,2025-03-21 19:03:00,2025-03-21 19:16:04,Mobile,Edge,Direct,784,17,0,True
S0008209,U01383,2025-01-02 20:49:00,2025-01-02 21:15:53,Mobile,Firefox,Email,1613,8,0,False
S0008210,U01459,2025-02-23 11:58:00,2025-02-23 12:21:04,Desktop,Chrome,Direct,1384,18,0,False
S0008211,U01355,2025-03-06 16:04:00,2025-03-06 16:08:25,Desktop,Firefox,Ads,265,4,0,False
S0008212,U01929,2025-01-03 15:53:00,2025-01-03 16:09:24,Desktop,Firefox,Recommendation,984,16,0,False
S0008213,U00293,2025-01-08 21:51:00,2025-01-08 22:16:13,Mobile,Safari,Recommendation,1513,3,0,False
S0008214,U01024,2025-01-03 15:13:00,2025-01-03 15:38:01,Mobile,Firefox,Email,1501,6,0,False
S0008215,U02051,2025-01-09 13:39:00,2025-01-09 14:08:18,Tablet,Chrome,Search,1758,16,0,False
S0008216,U02670,2025-03-13 14:56:00,2025-03-13 15:00:58,Desktop,Chrome,Search,298,18,0,False
S0008217,U01301,2025-02-01 12:45:00,2025-02-01 13:01:55,Mobile,Firefox,Direct,1015,18,0,True
S0008218,U00408,2025-02-03 12:59:00,2025-02-03 13:10:26,Tablet,Safari,Direct,686,15,0,True
S0008219,U02467,2025-01-22 14:25:00,2025-01-22 14:31:57,Mobile,Safari,Search,417,18,0,False
S0008220,U00441,2025-01-30 16:56:00,2025-01-30 17:04:57,Tablet,Safari,Search,537,12,0,True
S0008221,U01382,2025-01-24 17:47:00,2025-01-24 18:16:49,Mobile,Firefox,Ads,1789,17,0,False
S0008222,U02778,2025-02-28 09:12:00,2025-02-28 09:25:36,Tablet,Firefox,Search,816,14,0,False
S0008223,U00096,2025-01-08 09:13:00,2025-01-08 09:17:33,Tablet,Firefox,Email,273,16,0,True
S0008224,U00277,2025-03-11 15:42:00,2025-03-11 16:03:40,Tablet,Edge,Email,1300,9,0,False
S0008225,U00240,2025-03-15 08:59:00,2025-03-15 09:26:35,Desktop,Edge,Direct,1655,11,0,False
S0008226,U00200,2025-01-07 17:41:00,2025-01-07 17:42:10,Mobile,Safari,Search,70,10,1,False
S0008227,U01673,2025-02-19 18:25:00,2025-02-19 18:26:07,Mobile,Firefox,Email,67,2,1,True
S0008228,U00748,2025-02-16 19:23:00,2025-02-16 19:49:03,Tablet,Firefox,Recommendation,1563,16,0,True
S0008229,U02615,2025-03-13 12:01:00,2025-03-13 12:17:05,Desktop,Chrome,Email,965,2,0,False
S0008230,U00711,2025-02-04 21:07:00,2025-02-04 21:22:00,Mobile,Firefox,Ads,900,6,0,False
S0008231,U00782,2025-03-05 17:40:00,2025-03-05 17:56:01,Mobile,Chrome,Direct,961,9,0,False
S0008232,U00798,2025-01-08 09:43:00,2025-01-08 10:04:10,Mobile,Firefox,Direct,1270,16,0,True
S0008233,U00081,2025-02-03 16:23:00,2025-02-03 16:49:17,Mobile,Edge,Recommendation,1577,4,0,False
S0008234,U01018,2025-02-27 22:48:00,2025-02-27 23:15:20,Tablet,Safari,Ads,1640,5,0,False
S0008235,U01412,2025-02-18 13:03:00,2025-02-18 13:11:26,Mobile,Safari,Search,506,2,0,False
S0008236,U01984,2025-02-02 16:32:00,2025-02-02 16:40:33,Mobile,Firefox,Email,513,6,0,False
S0008237,U00227,2025-01-11 10:02:00,2025-01-11 10:07:55,Mobile,Safari,Recommendation,355,14,0,False
S0008238,U00711,2025-01-07 15:42:00,2025-01-07 16:06:11,Tablet,Firefox,Email,1451,13,0,False
S0008239,U02918,2025-03-05 13:43:00,2025-03-05 13:59:47,Tablet,Firefox,Email,1007,16,0,True
S0008240,U00577,2025-02-17 08:51:00,2025-02-17 08:52:55,Tablet,Firefox,Recommendation,115,15,1,False
S0008241,U01404,2025-03-07 15:51:00,2025-03-07 16:16:29,Tablet,Safari,Email,1529,6,0,False
S0008242,U02699,2025-01-27 09:40:00,2025-01-27 09:52:49,Mobile,Chrome,Ads,769,18,0,True
S0008243,U00811,2025-01-11 11:21:00,2025-01-11 11:50:52,Tablet,Chrome,Email,1792,8,0,False
S0008244,U02837,2025-02-22 14:46:00,2025-02-22 14:50:46,Desktop,Safari,Email,286,18,0,False
S0008245,U00352,2025-03-09 20:32:00,2025-03-09 21:00:12,Desktop,Firefox,Search,1692,15,0,False
S0008246,U00278,2025-03-25 19:28:00,2025-03-25 19:31:38,Desktop,Safari,Search,218,16,0,True
S0008247,U01410,2025-03-11 12:36:00,2025-03-11 12:43:40,Tablet,Firefox,Email,460,7,0,False
S0008248,U01717,2025-02-04 08:50:00,2025-02-04 09:09:40,Desktop,Safari,Direct,1180,8,0,False
S0008249,U01125,2025-01-08 10:56:00,2025-01-08 11:14:39,Tablet,Safari,Email,1119,4,0,False
S0008250,U00232,2025-03-07 15:28:00,2025-03-07 15:32:41,Desktop,Firefox,Recommendation,281,12,0,False
S0008251,U02007,2025-03-16 08:53:00,2025-03-16 09:00:38,Tablet,Chrome,Email,458,15,0,False
S0008252,U02130,2025-01-26 10:03:00,2025-01-26 10:04:19,Tablet,Edge,Email,79,14,1,False
S0008253,U01348,2025-02-07 11:28:00,2025-02-07 11:29:06,Mobile,Firefox,Email,66,7,1,True
S0008254,U02151,2025-03-19 15:41:00,2025-03-19 15:46:39,Tablet,Firefox,Ads,339,4,0,True
S0008255,U02502,2025-03-28 11:19:00,2025-03-28 11:47:50,Desktop,Firefox,Search,1730,5,0,False
S0008256,U00909,2025-01-14 08:45:00,2025-01-14 09:07:19,Desktop,Edge,Direct,1339,13,0,False
S0008257,U00809,2025-01-11 22:07:00,2025-01-11 22:18:43,Mobile,Edge,Ads,703,12,0,False
S0008258,U00551,2025-01-24 21:29:00,2025-01-24 21:33:59,Desktop,Safari,Ads,299,15,0,False
S0008259,U01787,2025-02-15 21:26:00,2025-02-15 21:39:29,Mobile,Safari,Recommendation,809,4,0,False
S0008260,U02641,2025-01-08 11:52:00,2025-01-08 12:08:06,Desktop,Edge,Ads,966,11,0,True
S0008261,U01488,2025-02-23 15:04:00,2025-02-23 15:10:26,Tablet,Edge,Direct,386,16,0,False
S0008262,U01772,2025-03-23 22:19:00,2025-03-23 22:22:33,Desktop,Edge,Search,213,9,0,True
S0008263,U00268,2025-03-31 17:05:00,2025-03-31 17:14:26,Desktop,Edge,Email,566,3,0,False
S0008264,U00692,2025-03-06 10:36:00,2025-03-06 10:52:24,Tablet,Edge,Recommendation,984,2,0,False
S0008265,U02029,2025-01-11 20:58:00,2025-01-11 21:20:57,Desktop,Chrome,Recommendation,1377,8,0,True
S0008266,U01667,2025-02-22 16:48:00,2025-02-22 17:09:08,Tablet,Safari,Email,1268,6,0,True
S0008267,U02026,2025-03-13 11:27:00,2025-03-13 11:44:14,Desktop,Firefox,Recommendation,1034,7,0,False
S0008268,U01188,2025-02-12 15:07:00,2025-02-12 15:27:32,Desktop,Safari,Email,1232,15,0,False
S0008269,U02213,2025-02-02 15:10:00,2025-02-02 15:26:35,Mobile,Safari,Search,995,7,0,False
S0008270,U02226,2025-01-12 15:31:00,2025-01-12 15:35:46,Desktop,Safari,Direct,286,11,0,False
S0008271,U00759,2025-03-24 16:12:00,2025-03-24 16:32:53,Mobile,Safari,Ads,1253,3,0,False
S0008272,U00046,2025-02-09 10:37:00,2025-02-09 11:01:15,Desktop,Safari,Direct,1455,17,0,False
S0008273,U00473,2025-01-22 08:02:00,2025-01-22 08:18:03,Mobile,Firefox,Email,963,3,0,True
S0008274,U02199,2025-01-06 14:50:00,2025-01-06 15:10:08,Mobile,Edge,Email,1208,17,0,True
S0008275,U02616,2025-02-26 14:44:00,2025-02-26 15:01:26,Mobile,Edge,Email,1046,9,0,False
S0008276,U02366,2025-01-13 16:30:00,2025-01-13 16:54:56,Tablet,Chrome,Direct,1496,18,0,False
S0008277,U02169,2025-02-08 09:37:00,2025-02-08 10:03:59,Tablet,Safari,Email,1619,7,0,False
S0008278,U01130,2025-02-23 21:18:00,2025-02-23 21:42:18,Mobile,Chrome,Email,1458,18,0,False
S0008279,U00017,2025-01-30 19:17:00,2025-01-30 19:31:41,Tablet,Chrome,Ads,881,5,0,False
S0008280,U01731,2025-03-19 11:34:00,2025-03-19 12:02:05,Mobile,Chrome,Search,1685,14,0,True
S0008281,U01005,2025-03-05 21:00:00,2025-03-05 21:24:22,Mobile,Safari,Search,1462,6,0,False
S0008282,U00561,2025-02-20 09:25:00,2025-02-20 09:34:28,Desktop,Safari,Ads,568,11,0,True
S0008283,U02506,2025-03-06 13:39:00,2025-03-06 13:40:41,Desktop,Safari,Recommendation,101,11,1,False
S0008284,U00251,2025-03-31 08:04:00,2025-03-31 08:20:30,Mobile,Safari,Email,990,9,0,False
S0008285,U01334,2025-02-27 16:07:00,2025-02-27 16:17:50,Desktop,Firefox,Search,650,4,0,True
S0008286,U01478,2025-01-31 11:56:00,2025-01-31 12:14:46,Mobile,Edge,Email,1126,7,0,False
S0008287,U02434,2025-01-16 22:09:00,2025-01-16 22:38:06,Tablet,Chrome,Search,1746,17,0,True
S0008288,U01139,2025-03-25 20:02:00,2025-03-25 20:04:53,Desktop,Edge,Recommendation,173,14,0,False
S0008289,U00674,2025-03-10 22:46:00,2025-03-10 23:08:30,Mobile,Edge,Ads,1350,14,0,True
S0008290,U00170,2025-03-22 21:13:00,2025-03-22 21:24:54,Mobile,Safari,Direct,714,6,0,False
S0008291,U01171,2025-03-03 10:54:00,2025-03-03 10:59:43,Desktop,Safari,Ads,343,6,0,True
S0008292,U02055,2025-02-01 18:15:00,2025-02-01 18:23:29,Mobile,Edge,Ads,509,3,0,True
S0008293,U02812,2025-03-28 11:11:00,2025-03-28 11:16:38,Desktop,Safari,Ads,338,5,0,True
S0008294,U02044,2025-03-25 22:59:00,2025-03-25 23:12:04,Desktop,Safari,Search,784,16,0,False
S0008295,U00897,2025-01-04 17:52:00,2025-01-04 18:20:28,Tablet,Chrome,Email,1708,4,0,False
S0008296,U02943,2025-03-15 19:59:00,2025-03-15 20:04:53,Tablet,Edge,Direct,353,5,0,True
S0008297,U00699,2025-03-18 14:14:00,2025-03-18 14:27:09,Desktop,Safari,Recommendation,789,6,0,False
S0008298,U02101,2025-03-31 16:14:00,2025-03-31 16:20:05,Tablet,Edge,Email,365,17,0,True
S0008299,U01073,2025-03-21 16:02:00,2025-03-21 16:30:54,Tablet,Edge,Email,1734,9,0,True
S0008300,U01670,2025-02-26 15:34:00,2025-02-26 15:47:33,Desktop,Safari,Direct,813,10,0,False
S0008301,U02434,2025-02-09 12:17:00,2025-02-09 12:43:01,Tablet,Firefox,Recommendation,1561,17,0,True
S0008302,U00602,2025-02-24 16:12:00,2025-02-24 16:18:35,Mobile,Safari,Email,395,8,0,False
S0008303,U00831,2025-03-04 18:22:00,2025-03-04 18:35:41,Desktop,Edge,Ads,821,12,0,False
S0008304,U00379,2025-01-30 17:12:00,2025-01-30 17:15:36,Desktop,Safari,Recommendation,216,5,0,True
S0008305,U00595,2025-02-23 12:22:00,2025-02-23 12:36:00,Tablet,Firefox,Ads,840,13,0,False
S0008306,U01816,2025-01-05 13:30:00,2025-01-05 13:34:39,Desktop,Chrome,Direct,279,4,0,False
S0008307,U02672,2025-03-11 11:58:00,2025-03-11 12:06:51,Mobile,Edge,Direct,531,14,0,False
